popularity,original_title,runtime,vote_count,budget_adj,revenue_adj,prim_genre,second_genre,prim_actor,second_actor,prim_director,profit_adj,release_date,movie_duration,vote_adj
1.073349,Bone Tomahawk,132,220,1655999.27136032,0.0,Horror,Western,Kurt Russell,Richard Jenkins,S. Craig Zahler,-1655999.27136032,2015-10-23,long_movie,0.13559495746643435
1.065888,Regression,106,310,0.0,16257405.7667414,Horror,Mystery,Ethan Hawke,Emma Watson,Alejandro AmenÃ¡bar,16257405.7667414,2015-10-01,long_movie,0.15988521061801786
1.063055,Pawn Sacrifice,114,148,0.0,0.0,Drama,,Tobey Maguire,Lily Rabe,Edward Zwick,0.0,2015-09-16,long_movie,0.09334836527621194
1.046518,The Man Who Knew Infinity,108,104,0.0,10554653.0359526,Drama,,Jeremy Irons,Dev Patel,Matt Brown,10554653.0359526,2015-09-17,long_movie,0.06840217279901609
1.041922,Momentum,96,100,18399991.9040035,0.0,Thriller,Action,Olga Kurylenko,Morgan Freeman,Stephen S. Campanelli,-18399991.9040035,2015-08-01,short_movie,0.05350005124525981
1.03839,The Diary of a Teenage Girl,102,186,1839999.19040035,1358841.24210985,Drama,Romance,Bel Powley,Kristen Wiig,Marielle Heller,-481157.94829049986,2015-08-07,long_movie,0.1226606538895152
1.036825,Pay the Ghost,94,114,0.0,0.0,Horror,Thriller,Nicolas Cage,Sarah Wayne Callies,Uli Edel,0.0,2015-09-16,short_movie,0.0564927744183663
1.02762,The Voices,101,371,0.0,0.0,Horror,Thriller,Ryan Reynolds,Gemma Arterton,Marjane Satrapi,0.0,2015-02-06,long_movie,0.22199446551194013
1.021441,Last Knights,115,237,0.0,3352102.24507501,Action,Adventure,Clive Owen,Morgan Freeman,Kazuaki Kiriya,3352102.24507501,2015-04-03,long_movie,0.14657169211847904
1.008474,Il racconto dei racconti,125,211,11039995.1424021,0.0,Romance,Fantasy,Salma Hayek,Vincent Cassel,Matteo Garrone,-11039995.1424021,2015-05-14,long_movie,0.11742338833657887
1.007054,Irrational Man,95,319,10119995.5472019,25199786.192094,Mystery,Drama,Emma Stone,Joaquin Phoenix,Woody Allen,15079790.644892098,2015-07-17,short_movie,0.19318438044480885
0.973316,Queen of the Desert,128,30,13799993.9280026,0.0,Drama,History,Nicole Kidman,James Franco,Werner Herzog,-13799993.9280026,2015-09-03,long_movie,0.012298862355232143
0.956096,Ricki and the Flash,100,152,16559992.7136032,38019285.0315145,Comedy,Drama,Meryl Streep,Kevin Kline,Jonathan Demme,21459292.317911305,2015-07-10,long_movie,0.08004509582863585
0.953647,Miss You Already,112,139,0.0,0.0,Comedy,Drama,Drew Barrymore,Toni Collette,Catherine Hardwicke,0.0,2015-09-12,long_movie,0.09519319462949677
0.953046,Kung Fury,31,487,579617.224968421,0.0,Action,Comedy,David Sandberg,Jorma Taccone,David Sandberg,-579617.224968421,2015-05-28,short_movie,0.37643742953776776
0.950793,The Perfect Guy,100,122,11039995.1424021,55451294.7614303,Drama,Thriller,Michael Ealy,Sanaa Lathan,David M. Rosenthal,44411299.6190282,2015-09-11,long_movie,0.06428205391001332
0.938432,A Bigger Splash,120,69,0.0,1781601.29609542,Crime,Drama,Tilda Swinton,Matthias Schoenaerts,Luca Guadagnino,1781601.29609542,2015-11-26,long_movie,0.03507225581633699
0.93762,While We're Young,97,265,9199995.95200178,6980483.12858742,Drama,Comedy,Ben Stiller,Naomi Watts,Noah Baumbach,-2219512.82341436,2015-03-27,short_movie,0.15419698677872298
0.927339,Get Hard,100,661,36799983.8080071,97990493.6441828,Comedy,,Will Ferrell,Kevin Hart,Etan Cohen,61190509.8361757,2015-03-26,long_movie,0.3936558368350928
0.91704,Kidnapping Mr. Heineken,95,131,0.0,0.0,Drama,Action,Anthony Hopkins,Jim Sturgess,Daniel Alfredson,0.0,2015-03-12,short_movie,0.07192784667418263
0.913085,The Ridiculous 6,119,252,55199975.7120106,0.0,Comedy,Western,Adam Sandler,Taylor Lautner,Frank Coraci,-55199975.7120106,2015-12-11,long_movie,0.11905298759864712
0.90686,Kill Me Three Times,90,96,0.0,0.0,Comedy,Thriller,Teresa Palmer,Simon Pegg,Kriv Stenders,0.0,2015-04-10,short_movie,0.04495234190837347
0.906036,The 33,120,262,22999989.8800044,22910495.0793821,History,Drama,Antonio Banderas,Rodrigo Santoro,Patricia Riggen,-89494.80062229931,2015-08-06,long_movie,0.1498001434867275
0.898295999999999,Suffragette,106,231,12879994.3328024,14722219.9222232,Drama,History,Carey Mulligan,Helena Bonham Carter,Sarah Gavron,1842225.5894207992,2015-10-16,long_movie,0.16081787434662292
0.894477,45 Years,95,167,0.0,0.0,Drama,,Charlotte Rampling,Tom Courtenay,Andrew Haigh,0.0,2015-08-28,short_movie,0.0965460694885723
0.880937999999999,We Are Your Friends,96,412,5519997.57120106,10232318.2977799,Drama,Music,Zac Efron,Emily Ratajkowski,Max Joseph,4712320.726578839,2015-08-26,short_movie,0.25544737111817156
0.880268,Barely Lethal,96,215,0.0,5588.99754084108,Adventure,Action,Hailee Steinfeld,Sophie Turner,Kyle Newman,5588.99754084108,2015-04-30,short_movie,0.11555806087936865
0.874641,Macbeth,113,269,0.0,12137055.0996957,History,Drama,Michael Fassbender,Marion Cotillard,Justin Kurzel,12137055.0996957,2015-08-16,long_movie,0.16988828533360667
0.872149,Extraction,83,57,0.0,15432.9932094829,Action,Thriller,Bruce Willis,Gina Carano,Steven C. Miller,15432.9932094829,2015-12-18,short_movie,0.020231628574356873
0.861179,Jenny's Wedding,94,92,0.0,0.0,Comedy,Drama,Katherine Heigl,Tom Wilkinson,Mary Agnes Donoghue,0.0,2015-07-31,short_movie,0.04370195756892487
0.848748,Descendants,112,262,0.0,0.0,Music,Action,Booboo Stewart,Dove Cameron,Kenny Ortega,0.0,2015-07-31,long_movie,0.17304499333811624
0.843174,Tumbledown,105,22,0.0,0.0,Music,Romance,Joe Manganiello,Jason Sudeikis,Sean Mewshaw,0.0,2015-04-18,long_movie,0.008117249154453212
0.842202,Far from the Madding Crowd,119,220,0.0,27811566.6029106,Romance,Drama,Carey Mulligan,Matthias Schoenaerts,Thomas Vinterberg,27811566.6029106,2015-05-01,long_movie,0.1485087629394281
0.836940999999999,The End of the Tour,106,126,0.0,2762652.06443309,Drama,,Jason Segel,Jesse Eisenberg,James Ponsoldt,2762652.06443309,2015-07-31,long_movie,0.08678897202008815
0.832487,The Second Best Exotic Marigold Hotel,122,196,9199995.95200178,79099969.9160132,Drama,Comedy,Dev Patel,Judi Dench,John Madden,69899973.96401142,2015-02-26,long_movie,0.12200471456390286
0.829111,Little Boy,106,113,18399991.9040035,5906690.88105601,Comedy,Drama,Jakob Salvati,Emily Watson,Alejandro Monteverde,-12493301.02294749,2015-04-23,long_movie,0.0749513170031772
0.821443,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,48,14,0.0,0.0,Action,Adventure,Nolan North,Troy Baker,Brandon Vietti,0.0,2015-02-10,short_movie,0.0026237573024495238
0.820691,Remember,94,75,0.0,1827684.9958186,Drama,Thriller,Christopher Plummer,Martin Landau,Atom Egoyan,1827684.9958186,2015-10-23,short_movie,0.05129650507328072
0.814206,Aloha,105,469,34039985.0224065,24150007.7739965,Adventure,Comedy,Bradley Cooper,Emma Stone,Cameron Crowe,-9889977.248410005,2015-05-27,long_movie,0.2446243722455673
0.813893,Accidental Love,100,64,23919989.4752046,0.0,Romance,Comedy,Jake Gyllenhaal,Jessica Biel,David O. Russell,-23919989.4752046,2015-02-10,long_movie,0.019924157015476066
0.810667,Halo: The Fall of Reach,67,32,0.0,0.0,Action,Animation,Steve Downes,Jen Taylor,Ian Kirby,0.0,2015-10-27,short_movie,0.011950394588500562
0.795762,Our Brand Is Crisis,108,122,25759988.6656049,6442077.28548599,Drama,Comedy,Sandra Bullock,Anthony Mackie,David Gordon Green,-19317911.38011891,2015-09-11,long_movie,0.06542994772983499
0.792471,Into the Forest,101,57,0.0,0.0,Drama,Science Fiction,Ellen Page,Evan Rachel Wood,Patricia Rozema,0.0,2015-06-03,long_movie,0.0245669775545762
0.787968999999999,The Invitation,100,192,0.0,213197.946192903,Thriller,,Michiel Huisman,Logan Marshall-Green,Karyn Kusama,213197.946192903,2015-03-13,long_movie,0.11938095726145333
0.781809,The Benefactor,90,55,0.0,0.0,Drama,,Dakota Fanning,Theo James,Andrew Renzi,0.0,2015-04-17,short_movie,0.020754330224454238
0.773909,Open Season: Scared Silly,85,33,0.0,0.0,Animation,Comedy,Garry Chalk,Kathleen Barr,David Feiss,0.0,2015-12-31,short_movie,0.013200778927949164
0.77107,Cop Car,86,174,0.0,123787.785533374,Thriller,,Kevin Bacon,James Freedson-Jackson,Jon Watts,123787.785533374,2015-08-07,short_movie,0.09244644870349492
0.768138,Mojave,93,17,0.0,0.0,Thriller,,Oscar Isaac,Garrett Hedlund,William Monahan,0.0,2015-04-18,short_movie,0.0030849646407707285
0.758133,Sleeping with Other People,100,197,0.0,2956985.41892641,Comedy,,Jason Sudeikis,Alison Brie,Leslye Headland,2956985.41892641,2015-06-26,long_movie,0.11882750845546787
0.747541,Forsaken,90,53,10119995.5472019,0.0,Western,Drama,Demi Moore,Kiefer Sutherland,Jon Cassar,-10119995.5472019,2015-09-16,short_movie,0.024679717126165828
0.738404,Amy,128,345,0.0,7740089.0743608,Documentary,Music,Amy Winehouse,Mark Ronson,Asif Kapadia,7740089.0743608,2015-07-03,long_movie,0.257507430562673
0.7299,Madame Bovary,118,52,0.0,0.0,Drama,,Mia Wasikowska,Ezra Miller,Sophie Barthes,0.0,2015-06-04,long_movie,0.022814389668955617
0.719407,The Hallow,97,122,0.0,0.0,Fantasy,Horror,Joseph Mawle,Bojana NovakoviÄ‡,Corin Hardy,0.0,2015-11-06,short_movie,0.05624679717126166
0.714131,Barbie in Princess Power,74,13,0.0,0.0,Family,Animation,Britt Irvin,Michael Kopsa,Zeke Norton,0.0,2015-01-29,short_movie,0.0016910935738444193
0.707355,Howl,89,62,0.0,0.0,Horror,,Ed Speleers,Shauna Macdonald,Paul Hyett,0.0,2015-10-01,short_movie,0.026114584400942917
0.706023,Freeheld,103,86,6439997.16640124,527467.967914094,Romance,Drama,Julianne Moore,Ellen Page,Peter Sollett,-5912529.198487146,2015-10-02,long_movie,0.05530388439069386
0.701369999999999,Man Up,88,264,0.0,0.0,Romance,Comedy,Simon Pegg,Lake Bell,Ben Palmer,0.0,2015-05-29,short_movie,0.16921184790406887
0.699932,Love,134,307,2759998.78560053,639647.198555232,Drama,Romance,Karl Glusman,Aomi Muyock,Gaspar NoÃ©,-2120351.587045298,2015-07-06,long_movie,0.14306651634723788
0.69957,Truth,121,89,8831996.11392171,2338228.65117939,Drama,,Robert Redford,Cate Blanchett,James Vanderbilt,-6493767.462742319,2015-09-12,long_movie,0.051819206723378086
0.696184,Return to Sender,95,88,0.0,0.0,Thriller,,Rosamund Pike,Rumer Willis,Fouad Mikati,0.0,2015-05-31,short_movie,0.039971302654504465
0.690479,Danny Collins,107,114,9199995.95200178,9968887.45368952,Comedy,Drama,Al Pacino,Annette Bening,Dan Fogelman,768891.501687739,2015-03-20,long_movie,0.07034949267192785
0.689578999999999,Rock the Kasbah,100,56,13799993.9280026,2779009.65723575,Comedy,Music,Bill Murray,Zooey Deschanel,Barry Levinson,-11020984.27076685,2015-10-22,long_movie,0.024044275904478832
0.689571,Fathers and Daughters,116,142,2060799.09324839,0.0,Drama,,Amanda Seyfried,Kylie Rogers,Gabriele Muccino,-2060799.09324839,2015-10-01,long_movie,0.09470124013528748
0.673792,"Hello, My Name Is Doris",95,87,919999.595200178,13289393.2326669,Comedy,Drama,Sally Field,Max Greenfield,Michael Showalter,12369393.637466723,2015-11-27,short_movie,0.05208568207440811
0.669351,The Vatican Tapes,91,164,11959994.7376023,1641981.23752825,Thriller,Horror,Olivia Taylor Dudley,Michael PeÃ±a,Mark Neveldine,-10318013.50007405,2015-07-24,short_movie,0.07102593010146561
0.661471,99 Homes,112,121,7359996.76160142,1298972.2684522,Drama,,Andrew Garfield,Laura Dern,Ramin Bahrani,-6061024.49314922,2015-09-25,long_movie,0.07735984421441017
0.661163,Hot Tub Time Machine 2,93,244,12879994.3328024,11329473.9350314,Comedy,,Rob Corddry,Craig Robinson,Steve Pink,-1550520.3977710009,2015-02-20,short_movie,0.11991390796351337
0.654335,Knight of Cups,118,101,0.0,0.0,Romance,Drama,Christian Bale,Cate Blanchett,Terrence Malick,0.0,2015-09-10,long_movie,0.053161832530490935
0.654046,Manglehorn,97,35,3679998.38080071,131652.86207274,Drama,,Al Pacino,Chris Messina,David Gordon Green,-3548345.51872797,2015-06-03,short_movie,0.012811314953366813
0.649628,Mississippi Grind,108,74,0.0,0.0,Drama,,Ryan Reynolds,Ben Mendelsohn,Ryan Fleck,0.0,2015-07-04,long_movie,0.03738854155990571
0.644786,400 Days,91,98,0.0,0.0,Mystery,Science Fiction,Caity Lotz,Brandon Routh,Matt Osterman,0.0,2015-10-29,short_movie,0.037880496054115
0.640151,Lava,7,298,0.0,0.0,Animation,Comedy,Napua Greig,Kuana Torres Kahele,James Ford Murphy,0.0,2015-06-19,short_movie,0.2154760684636671
0.638556999999999,Air,94,135,0.0,0.0,Thriller,Science Fiction,Norman Reedus,Djimon Hounsou,Christian Cantamessa,0.0,2015-08-14,short_movie,0.06021318028082402
0.633608,Riot,88,11,0.0,0.0,Action,,Matthew Reese,Dolph Lundgren,John Lyde,0.0,2015-09-27,short_movie,0.0005124525981346726
0.629560999999999,Septembers of Shiraz,110,14,0.0,0.0,Drama,Thriller,Adrien Brody,Salma Hayek,Wayne Blair,0.0,2015-09-15,long_movie,0.0024187762631956546
0.607124,Every Thing Will Be Fine,118,44,0.0,7391.27674783823,Drama,,James Franco,Rachel McAdams,Wim Wenders,7391.27674783823,2015-04-02,long_movie,0.017771856103310443
0.606113,Extinction,110,135,0.0,0.0,Drama,Horror,Matthew Fox,Jeffrey Donovan,Miguel Ãngel Vivas,0.0,2015-08-07,long_movie,0.06789996925284411
0.604928,The Childhood of a Leader,116,25,0.0,0.0,Mystery,Drama,BÃ©rÃ©nice Bejo,Liam Cunningham,Brady Corbet,0.0,2015-09-02,long_movie,0.005534488059854464
0.602165,A Walk in the Woods,104,171,7359996.76160142,33111785.4708143,Drama,Adventure,Robert Redford,Nick Nolte,Ken Kwapis,25751788.709212877,2015-09-02,long_movie,0.08910525776365687
0.599751,Clown,100,182,0.0,0.0,Horror,,Peter Stormare,Laura Allen,Jon Watts,0.0,2015-03-02,long_movie,0.09166752075433023
0.599655,The Lazarus Effect,83,327,3035998.66416058,58981843.8079887,Thriller,Horror,Olivia Wilde,Mark Duplass,David Gelb,55945845.143828124,2015-01-29,short_movie,0.1591985241365174
0.589472,Batman vs. Robin,72,142,0.0,0.0,Action,Adventure,Jason O'Mara,Stuart Allan,Jay Oliva,0.0,2015-04-14,short_movie,0.09199549041713641
0.586735,Careful What You Wish For,91,57,7359996.76160142,0.0,Thriller,,Dermot Mulroney,Kandyse McClure,Elizabeth Allen Rosenbaum,-7359996.76160142,2015-05-06,short_movie,0.02601209388131598
0.584363,Racing Extinction,90,36,0.0,0.0,Adventure,Documentary,Elon Musk,Jane Goodall,Louie Psihoyos,0.0,2015-01-24,short_movie,0.02078507738034232
0.577814,Unfinished Business,90,241,32199985.8320062,13276746.9182313,Comedy,,Vince Vaughn,Dave Franco,Ken Scott,-18923238.9137749,2015-03-05,short_movie,0.11600901916572717
0.570743999999999,Lost River,95,129,1839999.19040035,41796.5016095392,Fantasy,Thriller,Christina Hendricks,Saoirse Ronan,Ryan Gosling,-1798202.6887908108,2015-04-08,short_movie,0.06951931946294967
0.569443,Cobain: Montage of Heck,132,197,0.0,0.0,Music,Documentary,Kurt Cobain,Dave Grohl,Brett Morgen,0.0,2015-03-23,long_movie,0.14374295377677565
0.561032,Hyena Road,120,29,0.0,0.0,War,Drama,Paul Gross,Rossif Sutherland,Paul Gross,0.0,2015-10-09,long_movie,0.011099723275597008
0.560743999999999,Criminal Activities,94,67,6439997.16640124,0.0,Thriller,Crime,Dan Stevens,John Travolta,Jackie Earle Haley,-6439997.16640124,2015-11-20,short_movie,0.03446756175053808
0.560423,Life,112,75,11039995.1424021,0.0,Drama,,Robert Pattinson,Dane DeHaan,Anton Corbijn,-11039995.1424021,2015-07-24,long_movie,0.039305114276929384
0.553238,"McFarland, USA",128,139,0.0,42053235.7765762,Drama,,Kevin Costner,Ramiro Rodriguez,Niki Caro,42053235.7765762,2015-02-20,long_movie,0.09783745003587169
0.548586999999999,Backtrack,90,52,0.0,0.0,Horror,Mystery,Adrien Brody,Sam Neill,Michael Petroni,0.0,2015-07-25,short_movie,0.023244849851388746
0.547827,X+Y,111,133,0.0,0.0,Drama,,Asa Butterfield,Rafe Spall,Morgan Matthews,0.0,2015-03-13,long_movie,0.07563800348467767
0.546458,Home Sweet Hell,98,136,2759998.78560053,0.0,Drama,Comedy,Katherine Heigl,Patrick Wilson,Anthony Burns,-2759998.78560053,2015-03-13,short_movie,0.06327764681766937
0.542568,Ooops! Noah is Gone...,85,50,5519997.57120106,0.0,Animation,Adventure,Tara Flynn,Alan Stanford,Toby Genkel,-5519997.57120106,2015-04-09,short_movie,0.02336783847494107
0.5327,The Unspoken,90,10,0.0,0.0,Thriller,Horror,Jodelle Ferland,Sunny Suljic,Sheldon Wilson,0.0,2015-10-24,short_movie,0.0
0.532239,Hot Girls Wanted,84,158,0.0,0.0,Documentary,,Rachel Bernard,Belle Knox,Jill Bauer,0.0,2015-05-29,short_movie,0.08949472173823922
0.532205,The Gallows,87,247,91999.9595200178,39251239.9294544,Horror,Thriller,Cassidy Gifford,Ryan Shoos,Travis Cluff,39159239.96993438,2015-07-10,short_movie,0.1214512657579174
0.52985,Dirty Weekend,93,12,0.0,0.0,Drama,Comedy,Matthew Broderick,Alice Eve,Neil LaBute,0.0,2015-09-04,short_movie,0.0009839089884185713
0.527957,I Spit on Your Grave III: Vengeance is Mine,91,100,0.0,0.0,Horror,Thriller,Sarah Butler,Jennifer Landon,R.D. Braunstein,0.0,2015-10-09,short_movie,0.04612073383212053
0.526642,Experimenter,97,94,0.0,0.0,History,Drama,Peter Sarsgaard,Winona Ryder,Michael Almereyda,0.0,2015-10-16,short_movie,0.05940350517577124
0.524315,By the Sea,122,82,9199995.95200178,3068131.49002214,Drama,Romance,Angelina Jolie,Brad Pitt,Angelina Jolie,-6131864.461979641,2015-11-12,long_movie,0.03984831403095214
0.52025,Woodlawn,123,32,0.0,0.0,Drama,,C. Thomas Howell,Sean Astin,Andrew Erwin,0.0,2015-10-16,long_movie,0.0153325817361894
0.516954,The Hollow,90,19,0.0,0.0,Horror,TV Movie,Stephanie Hunt,Sarah Dugdale,Sheldon Wilson,0.0,2015-10-24,short_movie,0.004704314850876293
0.515401,Visions,80,67,0.0,0.0,Thriller,Horror,Isla Fisher,Anson Mount,Kevin Greutert,0.0,2015-08-28,short_movie,0.032130777903043965
0.514735,Beyond the Mask,103,13,0.0,1137205.97962936,Action,,Andrew Cheney,John Rhys-Davies,Chad Burns,1137205.97962936,2015-04-06,long_movie,0.001906323665060982
0.513386,I Am Here,97,18,0.0,0.0,Drama,Thriller,Kim Basinger,Jordan Prentice,Anders Morgenthaler,0.0,2015-06-12,short_movie,0.0032796966280619045
0.50732,Wild Horses,100,16,0.0,0.0,Crime,Drama,Robert Duvall,James Franco,Robert Duvall,0.0,2015-06-05,long_movie,0.0025212667828225887
0.504827999999999,Pressure,91,29,0.0,0.0,Drama,Thriller,Danny Huston,Joe Cole,Ron Scalpello,0.0,2015-06-04,short_movie,0.009736599364558778
0.502489,Hidden,83,96,0.0,0.0,Thriller,Horror,Alexander SkarsgÃ¥rd,Andrea Riseborough,Ross Duffer,0.0,2015-09-15,short_movie,0.05729220047145639
0.497265,Hell & Back,86,47,0.0,145146.496135541,Fantasy,Comedy,Mila Kunis,Bob Odenkirk,Tom Gianas,145146.496135541,2015-10-02,short_movie,0.01630624167264528
0.486351,Robot Overlords,90,63,19319991.4992037,0.0,Adventure,Science Fiction,Gillian Anderson,Ben Kingsley,Jon Wright,-19319991.4992037,2015-01-29,short_movie,0.026616787947114893
0.482422,The Man with the Iron Fists 2,90,43,0.0,0.0,Action,,RZA,Dustin Nguyen,Roel ReinÃ©,0.0,2015-03-10,short_movie,0.01589627959413754
0.47784,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,67,17,0.0,0.0,Action,Adventure,Mark Hamill,Troy Baker,Rick Morales,0.0,2015-08-25,short_movie,0.004878548734242082
0.476341,Crown for Christmas,84,10,0.0,0.0,TV Movie,,Danica McKellar,Rupert Penry-Jones,Alex Zamm,0.0,2015-11-27,short_movie,0.0
0.475473,Spare Parts,83,38,0.0,0.0,Action,Drama,Carlos PenaVega,George Lopez,Sean McNamara,0.0,2015-01-16,short_movie,0.018940248027057495
0.474788,The World Made Straight,119,13,0.0,0.0,Drama,,Haley Joel Osment,Minka Kelly,David Burris,0.0,2015-01-09,long_movie,0.0017833350415086605
